시군구,번지,본번,부번,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
인천광역시 미추홀구 주안동,1614,1614,0,"월드스테이트(101~111,124~132)",84.975,202308,18,"45,500",17,2008,경원대로 884,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1614,1614,0,월드스테이트(112~123),84.975,202308,8,"41,500",5,2008,경원대로 884,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1614,1614,0,월드스테이트(112~123),84.975,202308,10,"42,800",22,2008,경원대로 884,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1614,1614,0,월드스테이트(112~123),59.996,202308,14,"34,000",16,2008,경원대로 884,, ,중개거래,"경기 고양일산동구, 인천 미추홀구"
인천광역시 미추홀구 주안동,1614,1614,0,월드스테이트(201~205),84.975,202308,9,"44,500",7,2008,경원대로864번길 114,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1210-2,1210,2,윤성,44.81,202308,19,"11,300",2,1989,인하로330번길 36,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1-50,50,1,이츠,69.571,202308,1,"18,500",10,2015,경원대로897번길 40,, ,중개거래,"인천 남동구, 인천 미추홀구"
인천광역시 미추홀구 주안동,892-1,892,1,주안두산,59.77,202308,4,"19,500",13,1998,석산로 42,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1628,1628,0,주안역센트레빌,74.9245,202308,5,"48,800",14,2021,염전로 414,, ,중개거래,"인천 남동구, 인천 미추홀구"
인천광역시 미추홀구 주안동,1628,1628,0,주안역센트레빌,74.9691,202308,7,"37,000",13,2021,염전로 414,, ,직거래,-
인천광역시 미추홀구 주안동,1628,1628,0,주안역센트레빌,59.9712,202308,8,"39,000",9,2021,염전로 414,, ,중개거래,"인천 미추홀구, 인천 부평구"
인천광역시 미추홀구 주안동,1628,1628,0,주안역센트레빌,84.9881,202308,9,"54,000",6,2021,염전로 414,20230821, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1628,1628,0,주안역센트레빌,84.9881,202308,9,"54,000",6,2021,염전로 414,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1628,1628,0,주안역센트레빌,59.9712,202308,11,"39,500",15,2021,염전로 414,, ,중개거래,"인천 남동구, 인천 미추홀구"
인천광역시 미추홀구 주안동,1628,1628,0,주안역센트레빌,84.9881,202308,14,"51,000",7,2021,염전로 414,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1628,1628,0,주안역센트레빌,59.9813,202308,16,"39,800",11,2021,염전로 414,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1628,1628,0,주안역센트레빌,74.9691,202308,18,"47,000",20,2021,염전로 414,, ,중개거래,"인천 남동구, 인천 미추홀구"
인천광역시 미추홀구 주안동,1628,1628,0,주안역센트레빌,84.8145,202308,30,"52,400",8,2021,염전로 414,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1638,1638,0,주안역신일해피트리,84.95,202308,10,"41,350",9,2022,길파로27번길 43,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,3-77,77,3,주안지웰에스테이트,59.7443,202308,23,"28,000",9,2019,경인로 403,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1613,1613,0,주안휴먼빌,57.872,202308,5,"21,000",6,2006,한나루로550번길 63,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1613,1613,0,주안휴먼빌,57.872,202308,7,"19,500",2,2006,한나루로550번길 63,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1606,1606,0,진흥,84.645,202308,5,"29,300",20,1995,인하로298번길 33,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1606,1606,0,진흥,84.645,202308,20,"32,300",3,1995,인하로298번길 33,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1606,1606,0,진흥,59.97,202308,20,"24,900",16,1995,인하로298번길 33,, ,중개거래,"인천 미추홀구, 인천 연수구"
인천광역시 미추홀구 주안동,1607,1607,0,한신휴플러스,84.83,202308,2,"31,400",5,2006,승학길104번길 30,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1607,1607,0,한신휴플러스,59.78,202308,7,"27,000",6,2006,승학길104번길 30,,20230823,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1607,1607,0,한신휴플러스,84.83,202308,22,"31,700",8,2006,승학길104번길 30,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1-32,32,1,현광(32-1),59.985,202308,5,"18,000",18,1995,염창로 94,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,1-32,32,1,현광(32-1),63.225,202308,15,"18,000",7,1995,염창로 94,,20230828,중개거래,인천 미추홀구
인천광역시 미추홀구 주안동,80,80,0,현대,84.33,202308,8,"33,500",3,1985,경인로 395,,20230818,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,719,719,0,동아풍림,123.51,202308,5,"37,500",7,1999,소성로 120,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,719,719,0,동아풍림,144.65,202308,17,"45,900",17,1999,소성로 120,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,745,745,0,미추홀트루엘파크,59.986,202308,7,"33,000",16,2022,학익소로9번길 24,,20230821,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,745,745,0,미추홀트루엘파크,74.921,202308,16,"24,740",4,2022,학익소로9번길 24,, ,직거래,-
인천광역시 미추홀구 학익동,745,745,0,미추홀트루엘파크,74.921,202308,24,"41,200",7,2022,학익소로9번길 24,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,산36-10,36,10,서원,55.866,202308,1,"13,000",5,1990,학익소로61번길 36-23,20230814, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,산36-10,36,10,서원,55.866,202308,21,"11,500",5,1990,학익소로61번길 36-23,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,125-1,125,1,신동아2,56.25,202308,5,"17,800",3,1989,소성로 211,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,125-1,125,1,신동아2,84.91,202308,11,"26,000",8,1989,소성로 211,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,48-14,48,14,신동아3,112.17,202308,2,"30,000",9,1990,매소홀로475번길 18,,20230816,직거래,-
인천광역시 미추홀구 학익동,48-14,48,14,신동아3,68.91,202308,3,"23,000",5,1990,매소홀로475번길 18,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,48-14,48,14,신동아3,84.91,202308,9,"30,000",2,1990,매소홀로475번길 18,,20230821,직거래,-
인천광역시 미추홀구 학익동,2-48,48,2,신동아4,43.82,202308,23,"15,500",15,1990,학익소로61번길 132,, ,중개거래,"인천 미추홀구, 인천 연수구"
인천광역시 미추홀구 학익동,1-48,48,1,신동아5,57.23,202308,2,"19,000",12,1993,학익소로61번길 135,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,3-41,41,3,신동아6,84.91,202308,14,"28,800",10,1992,학익소로63번길 59,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,50,50,0,신동아8,59.4,202308,11,"23,000",17,1997,매소홀로475번길 60,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,732-3,732,3,엑슬루타워,95.953,202308,5,"44,000",31,2010,매소홀로309번길 32,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,732-3,732,3,엑슬루타워,59.79,202308,11,"34,700",17,2010,매소홀로309번길 32,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,732-3,732,3,엑슬루타워,116.509,202308,14,"60,000",39,2010,매소홀로309번길 32,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,732-3,732,3,엑슬루타워,59.79,202308,18,"34,400",3,2010,매소홀로309번길 32,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,702-2,702,2,원흥아파트,84.93,202308,16,"26,000",15,1996,한나루로341번길 16-21,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,702-2,702,2,원흥아파트,84.93,202308,17,"27,300",5,1996,한나루로341번길 16-21,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,739,739,0,인천학익두산위브,58.779,202308,23,"20,000",2,2011,노적산로 43,, ,중개거래,인천 연수구
인천광역시 미추홀구 학익동,413-1,413,1,장미1,66.75,202308,1,"24,000",4,1984,소성로 72,,20230829,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,707-5,707,5,정광,59.21,202308,2,"19,800",18,1998,한나루로357번길 87-18,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,707-5,707,5,정광,59.21,202308,15,"22,750",4,1998,한나루로357번길 87-18,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,2-74,74,2,청운,57.91,202308,18,"14,900",5,1985,소성로256번길 18,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,703-2,703,2,태산,84.4115,202308,9,"24,000",14,1998,한나루로341번길 40,,20230822,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,703-2,703,2,태산,59.0966,202308,28,"18,500",1,1998,한나루로341번길 40,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,721,721,0,풍림아이원,84.9357,202308,1,"39,000",13,2007,매소홀로 340,, ,중개거래,인천 연수구
인천광역시 미추홀구 학익동,721,721,0,풍림아이원,59.944,202308,6,"33,000",22,2007,매소홀로 340,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,721,721,0,풍림아이원,84.9357,202308,10,"39,000",11,2007,매소홀로 340,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,721,721,0,풍림아이원,59.944,202308,11,"30,000",23,2007,매소홀로 340,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,721,721,0,풍림아이원,84.9357,202308,12,"41,000",23,2007,매소홀로 340,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,721,721,0,풍림아이원,84.9357,202308,15,"39,200",9,2007,매소홀로 340,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,721,721,0,풍림아이원,84.9767,202308,17,"35,000",9,2007,매소홀로 340,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,721,721,0,풍림아이원,59.944,202308,20,"32,000",8,2007,매소홀로 340,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,721,721,0,풍림아이원,84.9357,202308,21,"41,000",10,2007,매소홀로 340,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,721,721,0,풍림아이원,84.9357,202308,28,"40,400",2,2007,매소홀로 340,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,682-1,682,1,하나2차,84.9255,202308,21,"24,200",3,2000,매소홀로418번길 5,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,681-6,681,6,하나아파트,59.89,202308,7,"19,000",2,1997,매소홀로418번길 21,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,681-6,681,6,하나아파트,84.9825,202308,7,"29,000",17,1997,매소홀로418번길 21,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,681-6,681,6,하나아파트,84.9825,202308,10,"26,500",13,1997,매소홀로418번길 21,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,681-6,681,6,하나아파트,59.89,202308,22,"19,900",4,1997,매소홀로418번길 21,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,744-1,744,1,힐스테이트학익,73.9832,202308,6,"53,000",34,2021,독배로251번길 24,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,744-1,744,1,힐스테이트학익,73.9832,202308,10,"51,950",15,2021,독배로251번길 24,, ,중개거래,"인천 미추홀구, 인천 연수구"
인천광역시 미추홀구 학익동,744-1,744,1,힐스테이트학익,73.9832,202308,12,"53,000",21,2021,독배로251번길 24,, ,중개거래,인천 미추홀구
인천광역시 미추홀구 학익동,744-1,744,1,힐스테이트학익,73.9832,202308,17,"50,000",5,2021,독배로251번길 24,,20230818,직거래,-
인천광역시 미추홀구 학익동,744-1,744,1,힐스테이트학익,73.9832,202308,24,"52,800",24,2021,독배로251번길 24,, ,중개거래,인천 미추홀구
인천광역시 부평구 갈산동,361-4,361,4,대동1,106.62,202308,14,"45,000",9,1992,주부토로 193,, ,중개거래,인천 부평구
인천광역시 부평구 갈산동,361-3,361,3,대동2,45,202308,8,"20,000",11,1993,주부토로 201,,20230809,중개거래,인천 부평구
인천광역시 부평구 갈산동,361-3,361,3,대동2,45,202308,14,"20,500",14,1993,주부토로 201,, ,중개거래,인천 부평구
인천광역시 부평구 갈산동,361-3,361,3,대동2,45,202308,23,"19,000",2,1993,주부토로 201,, ,중개거래,인천 부평구
인천광역시 부평구 갈산동,362,362,0,동남,84.51,202308,3,"33,700",5,1992,갈월서로 27,, ,중개거래,인천 부평구
인천광역시 부평구 갈산동,171,171,0,부평지웰에스테이트,74.98,202308,15,"44,500",11,2021,주부토로249번길 17,, ,중개거래,인천 부평구
인천광역시 부평구 갈산동,171-5,171,5,정광,59.93,202308,5,"20,000",2,1990,평천로306번길 27,20230830, ,중개거래,인천 부평구
인천광역시 부평구 갈산동,359,359,0,주공1단지,38.64,202308,9,"16,900",3,1992,굴포로 81,,20230814,중개거래,인천 부평구
인천광역시 부평구 갈산동,359,359,0,주공1단지,44.94,202308,14,"16,700",7,1992,굴포로 81,, ,중개거래,인천 부평구
인천광역시 부평구 갈산동,359,359,0,주공1단지,41.3,202308,24,"14,950",1,1992,굴포로 81,,20230825,중개거래,인천 부평구
인천광역시 부평구 구산동,360,360,0,부평자이,59.9602,202308,24,"32,200",4,2006,일신로 120,,20230824,중개거래,인천 부평구
인천광역시 부평구 구산동,360,360,0,부평자이,84.7461,202308,27,"40,500",13,2006,일신로 120,, ,중개거래,인천 부평구
인천광역시 부평구 부개동,477-3,477,3,뉴서울,39.48,202308,9,"15,450",15,1989,충선로 191,,20230811,중개거래,인천 부평구
인천광역시 부평구 부개동,477-3,477,3,뉴서울,39.48,202308,11,"18,200",14,1989,충선로 191,, ,중개거래,인천 부평구
인천광역시 부평구 부개동,477-3,477,3,뉴서울,39.48,202308,12,"17,800",10,1989,충선로 191,, ,중개거래,인천 부평구
인천광역시 부평구 부개동,477-3,477,3,뉴서울,39.48,202308,12,"18,500",12,1989,충선로 191,, ,중개거래,인천 부평구
인천광역시 부평구 부개동,477-1,477,1,대동,40.445,202308,22,"27,000",1,1988,길주로 640,,20230824,직거래,-
인천광역시 부평구 부개동,494-1,494,1,대동(494-1),84.94,202308,4,"35,000",5,1991,부일로113번길 11,, ,중개거래,인천 부평구
인천광역시 부평구 부개동,296-2,296,2,리노빌,59.7965,202308,6,"26,000",12,2003,수변로9번길 10,, ,중개거래,인천 부평구
인천광역시 부평구 부개동,525,525,0,부개역코오롱하늘채,59.9611,202308,2,"48,500",17,2021,부평문화로 216,, ,중개거래,인천 부평구
인천광역시 부평구 부개동,525,525,0,부개역코오롱하늘채,59.9611,202308,2,"48,500",15,2021,부평문화로 216,, ,중개거래,인천 부평구
인천광역시 부평구 부개동,525,525,0,부개역코오롱하늘채,59.9611,202308,3,"48,800",13,2021,부평문화로 216,, ,중개거래,인천 부평구
인천광역시 부평구 부개동,496-2,496,2,부개주공1,59.97,202308,24,"32,500",10,1996,길주남로 143,, ,중개거래,인천 부평구
인천광역시 부평구 부개동,498-5,498,5,부개주공3,49.96,202308,3,"22,000",1,1996,길주남로 144,, ,중개거래,인천 부평구
인천광역시 부평구 부개동,498-5,498,5,부개주공3,59.97,202308,6,"26,000",3,1996,길주남로 144,,20230822,중개거래,인천 부평구
인천광역시 부평구 부개동,498-5,498,5,부개주공3,59.97,202308,15,"27,400",17,1996,길주남로 144,, ,중개거래,"경기 부천시, 인천 부평구"
